experiment,instance_id,instance_type,n,seed,solver,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,n_layers,time_limit_s,best_known_cost,gap_to_best_known,exact_optimum_available,metadata_json
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,tn_exact,ok,"[4, 2, 3, 0, 1]",2702.116926543379,2702.116926543379,0.0,True,True,0.008925600000111444,221.75,224.8984375,3.1484375,9.0,,,2702.116926543379,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,held_karp,ok,"[4, 2, 3, 0, 1]",2702.116926543379,2702.116926543379,0.0,True,True,3.659999993033125e-05,224.8984375,224.8984375,0.0,,,,2702.116926543379,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,bruteforce,ok,"[4, 2, 3, 0, 1]",2702.116926543379,2702.116926543379,0.0,True,True,6.380000013450626e-05,224.90625,224.90625,0.0,,,,2702.116926543379,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,ortools,ok,"[4, 1, 0, 3, 2]",2702.1169265433796,2702.116926543379,1.682929951770034e-16,True,True,0.03592879999996512,224.90625,239.1015625,14.1953125,,,5.0,2702.116926543379,1.682929951770034e-16,True,"{""finite_edges"": true, ""infinity_penalty"": 5915375600000, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,networkx_christofides,ok,"[4, 2, 1, 0, 3]",2776.9333810898083,2702.116926543379,0.027688089220526974,True,True,0.12185609999960434,239.1015625,248.2265625,9.125,,,,2702.116926543379,0.027688089220526974,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,networkx_greedy,ok,"[4, 1, 0, 2, 3]",2852.560099563098,2702.116926543379,0.05567604108537592,True,True,0.00020789999962289585,248.2265625,248.2421875,0.015625,,,,2702.116926543379,0.05567604108537592,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed0,euclidean,5,0,python_tsp_dynamic_programming,skipped_missing_dependency,,,2702.116926543379,nan,,,0.0005844999996043043,248.2421875,248.2421875,0.0,,,,2702.116926543379,nan,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,tn_exact,ok,"[4, 1, 2, 3, 0]",173.32033081190647,173.32033081190647,0.0,True,True,0.0074307999998382,248.2421875,248.33984375,0.09765625,9.0,,,173.32033081190647,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.63679373385781, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,held_karp,ok,"[4, 1, 2, 3, 0]",173.32033081190647,173.32033081190647,0.0,True,True,3.1600000056641875e-05,248.33984375,248.33984375,0.0,,,,173.32033081190647,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,bruteforce,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,5.8200000239594374e-05,248.33984375,248.33984375,0.0,,,,173.32033081190647,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,ortools,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,0.0013104999998176936,248.33984375,249.91015625,1.5703125,,,5.0,173.32033081190647,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 353183970000, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,networkx_christofides,skipped_not_applicable,,,173.32033081190647,nan,,,6.380000013450626e-05,249.91015625,249.91015625,0.0,,,,173.32033081190647,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,networkx_greedy,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,8.829999978843261e-05,249.91015625,249.91015625,0.0,,,,173.32033081190647,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""valid_route"": true}"
small_exact,small_exact_random_symmetric_n5_seed0,random_symmetric,5,0,python_tsp_dynamic_programming,skipped_missing_dependency,,,173.32033081190647,nan,,,0.0003947999998672458,249.9140625,249.9140625,0.0,,,,173.32033081190647,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,tn_exact,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,0.0065754000002016255,249.91796875,250.0,0.08203125,9.0,,,107.79604688357381,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 93.57216995498905, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,held_karp,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,3.0899999728717376e-05,250.0,250.0,0.0,,,,107.79604688357381,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,bruteforce,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,5.689999989044736e-05,250.0,250.0,0.0,,,,107.79604688357381,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,ortools,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,0.0008667000001878478,250.0,250.21875,0.21875,,,5.0,107.79604688357381,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 467860850000, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,networkx_christofides,skipped_not_applicable,,,107.79604688357381,nan,,,5.449999980555731e-05,250.21875,250.21875,0.0,,,,107.79604688357381,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""requires_metric_symmetric_complete"": true}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,networkx_greedy,ok,"[4, 0, 3, 2, 1]",155.887825637219,107.79604688357381,0.4461367568106389,True,True,0.0002598999999463558,250.21875,250.2265625,0.0078125,,,,107.79604688357381,0.4461367568106389,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""valid_route"": true}"
small_exact,small_exact_random_asymmetric_n5_seed0,random_asymmetric,5,0,python_tsp_dynamic_programming,skipped_missing_dependency,,,107.79604688357381,nan,,,0.00040720000015426194,250.2265625,250.2265625,0.0,,,,107.79604688357381,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,tn_exact,ok,"[4, 3, 0, 1, 2]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.006639700000050652,250.2265625,250.28125,0.0546875,9.0,,,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,held_karp,ok,"[4, 3, 0, 1, 2]",2479.7129244231546,2479.7129244231546,0.0,True,True,2.9799999992974335e-05,250.28125,250.28125,0.0,,,,2479.7129244231546,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,bruteforce,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,5.7699999615579145e-05,250.28125,250.28125,0.0,,,,2479.7129244231546,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,ortools,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.0008275999998659245,250.28125,250.63671875,0.35546875,,,5.0,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 5031858980000, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,networkx_christofides,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.0003418999999666994,250.63671875,250.6484375,0.01171875,,,,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,networkx_greedy,ok,"[4, 1, 0, 3, 2]",2978.4944417335737,2479.7129244231546,0.20114486334197276,True,True,7.400000004054164e-05,250.6484375,250.6484375,0.0,,,,2479.7129244231546,0.20114486334197276,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed1,euclidean,5,1,python_tsp_dynamic_programming,skipped_missing_dependency,,,2479.7129244231546,nan,,,0.00037730000030933297,250.6484375,250.6484375,0.0,,,,2479.7129244231546,nan,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.006531300000006013,250.6484375,250.734375,0.0859375,9.0,,,206.9505513353049,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,held_karp,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,3.0700000024808105e-05,250.734375,250.734375,0.0,,,,206.9505513353049,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,bruteforce,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,5.850000025020563e-05,250.734375,250.734375,0.0,,,,206.9505513353049,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,ortools,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0007207000003290887,250.734375,250.734375,0.0,,,5.0,206.9505513353049,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 352031465000, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,networkx_christofides,skipped_not_applicable,,,206.9505513353049,nan,,,6.990000019868603e-05,250.734375,250.734375,0.0,,,,206.9505513353049,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,networkx_greedy,ok,"[4, 0, 2, 3, 1]",210.07918270696229,206.9505513353049,0.015117772586110747,True,True,7.60000002628658e-05,250.734375,250.73828125,0.00390625,,,,206.9505513353049,0.015117772586110747,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""valid_route"": true}"
small_exact,small_exact_random_symmetric_n5_seed1,random_symmetric,5,1,python_tsp_dynamic_programming,skipped_missing_dependency,,,206.9505513353049,nan,,,0.00038500000027852366,250.73828125,250.73828125,0.0,,,,206.9505513353049,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.006772100000034698,250.7421875,250.8046875,0.0625,9.0,,,176.35462293795194,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,held_karp,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,3.530000003593159e-05,250.8046875,250.8046875,0.0,,,,176.35462293795194,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,bruteforce,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,7.589999995616381e-05,250.8046875,250.8046875,0.0,,,,176.35462293795194,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,ortools,ok,"[4, 0, 2, 3, 1]",187.61082612756402,176.35462293795194,0.06382709453311257,True,True,0.0007663000001230102,250.8046875,250.8046875,0.0,,,5.0,176.35462293795194,0.06382709453311257,True,"{""finite_edges"": true, ""infinity_penalty"": 490464915000, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,networkx_christofides,skipped_not_applicable,,,176.35462293795194,nan,,,5.0299999656999717e-05,250.8046875,250.8046875,0.0,,,,176.35462293795194,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""requires_metric_symmetric_complete"": true}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,networkx_greedy,ok,"[4, 1, 2, 0, 3]",267.75429527030104,176.35462293795194,0.5182720521282103,True,True,8.239999988290947e-05,250.8046875,250.80859375,0.00390625,,,,176.35462293795194,0.5182720521282103,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""valid_route"": true}"
small_exact,small_exact_random_asymmetric_n5_seed1,random_asymmetric,5,1,python_tsp_dynamic_programming,skipped_missing_dependency,,,176.35462293795194,nan,,,0.00038319999976010877,250.80859375,250.80859375,0.0,,,,176.35462293795194,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}}"
small_exact,small_exact_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.006852600000001985,250.80859375,250.80859375,0.0,9.0,,,2245.3659766460946,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed2,euclidean,5,2,held_karp,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,3.300000025774352e-05,250.80859375,250.80859375,0.0,,,,2245.3659766460946,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
small_exact,small_exact_euclidean_n5_seed2,euclidean,5,2,bruteforce,ok,"[4, 0, 3, 1, 2]",2245.3659766460946,2245.3659766460946,0.0,True,True,6.200000007083872e-05,250.80859375,250.80859375,0.0,,,,2245.3659766460946,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
small_exact,small_exact_euclidean_n5_seed2,euclidean,5,2,ortools,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0008128999998007203,250.80859375,250.80859375,0.0,,,5.0,2245.3659766460946,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 3947767310000, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed2,euclidean,5,2,networkx_christofides,ok,"[4, 2, 1, 0, 3]",2457.281852168191,2245.3659766460946,0.09437921377905416,True,True,0.001275199999781762,250.80859375,250.81640625,0.0078125,,,,2245.3659766460946,0.09437921377905416,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true, ""valid_route"": true}"
small_exact,small_exact_euclidean_n5_seed2,euclidean,5,2,networkx_greedy,ok,"[4, 1, 3, 0, 2]",2543.197307820892,2245.3659766460946,0.1326426668402932,True,True,8.739999975659885e-05,250.81640625,250.81640625,0.0,,,,2245.3659766460946,0.1326426668402932,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""valid_route"": true}"
