experiment,instance_id,instance_type,n,seed,solver,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,n_layers,time_limit_s,best_known_cost,gap_to_best_known,exact_optimum_available,metadata_json
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,tn_exact,ok,"[4, 2, 3, 0, 1]",2702.116926543379,2702.116926543379,0.0,True,True,0.010432900000068912,221.7265625,224.85546875,3.12890625,9.0,,,2702.116926543379,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,tn_n_layers_2,ok,"[4, 3, 1, 0, 2]",2709.961862096935,2702.116926543379,0.0029032553982004383,True,True,0.008053999999901862,224.85546875,225.14453125,0.2890625,9.0,2,,2702.116926543379,0.0029032553982004383,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,tn_n_layers_1,ok,"[4, 3, 0, 1, 2]",2776.9333810898083,2702.116926543379,0.027688089220526974,True,True,0.005842200000188313,225.14453125,225.15234375,0.0078125,9.0,1,,2702.116926543379,0.027688089220526974,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,tn_n_layers_0,ok,"[4, 3, 2, 0, 1]",2852.5600995630984,2702.116926543379,0.055676041085376084,True,True,0.00435879999986355,225.15234375,225.15234375,0.0,9.0,0,,2702.116926543379,0.055676041085376084,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,held_karp,ok,"[4, 2, 3, 0, 1]",2702.116926543379,2702.116926543379,0.0,True,True,4.369999987829942e-05,225.15234375,225.15234375,0.0,,,,2702.116926543379,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,bruteforce,ok,"[4, 2, 3, 0, 1]",2702.116926543379,2702.116926543379,0.0,True,True,6.949999988137279e-05,225.15234375,225.15234375,0.0,,,,2702.116926543379,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,ortools,ok,"[4, 1, 0, 3, 2]",2702.1169265433796,2702.116926543379,1.682929951770034e-16,True,True,0.04739289999997709,225.15234375,239.44140625,14.2890625,,,5.0,2702.116926543379,1.682929951770034e-16,True,"{""finite_edges"": true, ""infinity_penalty"": 5915375600000, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,networkx_christofides,ok,"[4, 2, 1, 0, 3]",2776.9333810898083,2702.116926543379,0.027688089220526974,True,True,0.147919400000319,239.44140625,248.578125,9.13671875,,,,2702.116926543379,0.027688089220526974,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,networkx_greedy,ok,"[4, 1, 0, 2, 3]",2852.560099563098,2702.116926543379,0.05567604108537592,True,True,0.00023529999998572748,248.578125,248.5859375,0.0078125,,,,2702.116926543379,0.05567604108537592,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed0,euclidean,5,0,python_tsp_dynamic_programming,skipped_missing_dependency,,,2702.116926543379,nan,,,0.0005019999998694402,248.5859375,248.5859375,0.0,,,,2702.116926543379,nan,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,tn_exact,ok,"[4, 1, 2, 3, 0]",173.32033081190647,173.32033081190647,0.0,True,True,0.008036400000037247,248.58984375,248.69140625,0.1015625,9.0,,,173.32033081190647,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.63679373385781, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,tn_n_layers_2,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,0.006856500000139931,248.69140625,248.76953125,0.078125,9.0,2,,173.32033081190647,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 70.63679373385781, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,tn_n_layers_1,ok,"[4, 2, 1, 3, 0]",231.36805412720776,173.32033081190647,0.334915834993973,True,True,0.006171699999867997,248.76953125,248.8828125,0.11328125,9.0,1,,173.32033081190647,0.334915834993973,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 70.63679373385781, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,tn_n_layers_0,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,0.004625299999588606,248.8828125,248.8828125,0.0,9.0,0,,173.32033081190647,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 70.63679373385781, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,held_karp,ok,"[4, 1, 2, 3, 0]",173.32033081190647,173.32033081190647,0.0,True,True,3.789999982473091e-05,248.8828125,248.8828125,0.0,,,,173.32033081190647,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,bruteforce,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,6.579999990208307e-05,248.8828125,248.8828125,0.0,,,,173.32033081190647,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,ortools,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,0.0014240000000427244,248.8828125,250.4921875,1.609375,,,5.0,173.32033081190647,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 353183970000, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,networkx_christofides,skipped_not_applicable,,,173.32033081190647,nan,,,7.909999976618565e-05,250.4921875,250.4921875,0.0,,,,173.32033081190647,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,networkx_greedy,ok,"[4, 0, 3, 2, 1]",173.32033081190647,173.32033081190647,0.0,True,True,0.00010299999985363684,250.4921875,250.4921875,0.0,,,,173.32033081190647,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed0,random_symmetric,5,0,python_tsp_dynamic_programming,skipped_missing_dependency,,,173.32033081190647,nan,,,0.000519800000347459,250.4921875,250.4921875,0.0,,,,173.32033081190647,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": true}}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,tn_exact,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,0.0074748999995790655,250.58984375,250.58984375,0.0,9.0,,,107.79604688357381,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 93.57216995498905, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,tn_n_layers_2,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,0.0067775000002257,250.58984375,250.59765625,0.0078125,9.0,2,,107.79604688357381,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""n_layers"": 2, ""normalization_factor"": 93.57216995498905, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,tn_n_layers_1,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,0.00589270000000397,250.59765625,250.61328125,0.015625,9.0,1,,107.79604688357381,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""n_layers"": 1, ""normalization_factor"": 93.57216995498905, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,tn_n_layers_0,ok,"[4, 0, 2, 3, 1]",193.2118815359529,107.79604688357381,0.7923837387528071,True,True,0.004417500000272412,250.61328125,250.62890625,0.015625,9.0,0,,107.79604688357381,0.7923837387528071,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""n_layers"": 0, ""normalization_factor"": 93.57216995498905, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,held_karp,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,3.710000009959913e-05,250.62890625,250.62890625,0.0,,,,107.79604688357381,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""max_n"": 18, ""start"": 4}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,bruteforce,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,6.609999991269433e-05,250.62890625,250.62890625,0.0,,,,107.79604688357381,0.0,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,ortools,ok,"[4, 0, 2, 1, 3]",107.79604688357381,107.79604688357381,0.0,True,True,0.0011497000000417756,250.62890625,250.9609375,0.33203125,,,5.0,107.79604688357381,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 467860850000, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,networkx_christofides,skipped_not_applicable,,,107.79604688357381,nan,,,7.499999992433004e-05,250.9609375,250.9609375,0.0,,,,107.79604688357381,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""requires_metric_symmetric_complete"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,networkx_greedy,ok,"[4, 0, 3, 2, 1]",155.887825637219,107.79604688357381,0.4461367568106389,True,True,0.0002598999999463558,250.96484375,250.98828125,0.0234375,,,,107.79604688357381,0.4461367568106389,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}, ""valid_route"": true}"
classical_comparison,classical_comparison_random_asymmetric_n5_seed0,random_asymmetric,5,0,python_tsp_dynamic_programming,skipped_missing_dependency,,,107.79604688357381,nan,,,0.000539199999820994,250.98828125,250.98828125,0.0,,,,107.79604688357381,nan,True,"{""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 0, ""symmetric"": false}}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,tn_exact,ok,"[4, 3, 0, 1, 2]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.0076226999999562395,250.98828125,251.08203125,0.09375,9.0,,,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,tn_n_layers_2,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.007923599999685393,251.08203125,251.12890625,0.046875,9.0,2,,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,tn_n_layers_1,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.006961200000205281,251.12890625,251.12890625,0.0,9.0,1,,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,tn_n_layers_0,ok,"[4, 2, 3, 0, 1]",2978.4944417335737,2479.7129244231546,0.20114486334197276,True,True,0.004209599999740021,251.12890625,251.12890625,0.0,9.0,0,,2479.7129244231546,0.20114486334197276,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,held_karp,ok,"[4, 3, 0, 1, 2]",2479.7129244231546,2479.7129244231546,0.0,True,True,3.4899999718618346e-05,251.12890625,251.12890625,0.0,,,,2479.7129244231546,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""max_n"": 18, ""start"": 4}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,bruteforce,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,6.230000008144998e-05,251.12890625,251.12890625,0.0,,,,2479.7129244231546,0.0,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""max_n"": 10, ""permutations_checked"": 24, ""start"": 4}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,ortools,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.001110299999709241,251.12890625,251.484375,0.35546875,,,5.0,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""infinity_penalty"": 5031858980000, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""integer_scale"": 1000000, ""start"": 4, ""time_limit_s"": 5.0, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,networkx_christofides,ok,"[4, 2, 1, 0, 3]",2479.7129244231546,2479.7129244231546,0.0,True,True,0.0004417000000103144,251.484375,251.484375,0.0,,,,2479.7129244231546,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""requires_metric_symmetric_complete"": true, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,networkx_greedy,ok,"[4, 1, 0, 3, 2]",2978.4944417335737,2479.7129244231546,0.20114486334197276,True,True,9.920000002239249e-05,251.484375,251.484375,0.0,,,,2479.7129244231546,0.20114486334197276,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""valid_route"": true}"
classical_comparison,classical_comparison_euclidean_n5_seed1,euclidean,5,1,python_tsp_dynamic_programming,skipped_missing_dependency,,,2479.7129244231546,nan,,,0.0005198999997446663,251.484375,251.484375,0.0,,,,2479.7129244231546,nan,True,"{""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}}"
classical_comparison,classical_comparison_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.007752700000310142,251.484375,251.484375,0.0,9.0,,,206.9505513353049,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed1,random_symmetric,5,1,tn_n_layers_2,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.007074200000261044,251.484375,251.484375,0.0,9.0,2,,206.9505513353049,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed1,random_symmetric,5,1,tn_n_layers_1,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0063173999997161445,251.484375,251.484375,0.0,9.0,1,,206.9505513353049,0.0,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
classical_comparison,classical_comparison_random_symmetric_n5_seed1,random_symmetric,5,1,tn_n_layers_0,ok,"[4, 1, 2, 0, 3]",242.5099554941121,206.9505513353049,0.1718256072736584,True,True,0.004276099999970029,251.484375,251.484375,0.0,9.0,0,,206.9505513353049,0.1718256072736584,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
