experiment,instance_id,instance_type,n,seed,edge_probability,solver,status,route,cost,optimum_cost,optimum_status,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,max_layers,layer_ratio,n_layers,repeat,run_seed,metadata_json,valid_solution_rate,best_gap,median_gap,p95_gap,mean_runtime_s,first_valid_repeat,runtime_total_to_first_valid_s
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_0,ok,"[7, 6, 5, 0, 3, 4, 2, 1]",3400.432646280271,3204.471168142345,ok,0.06115251717228781,True,True,0.015805600000021514,260.66015625,263.82421875,3.1640625,16.0,6,0.0,0,0,0,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06115251717228781,0.06115251717228781,0.06115251717228781,0.013836079999873619,0,0.015805600000021514
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_0,ok,"[7, 6, 5, 0, 3, 4, 2, 1]",3400.432646280271,3204.471168142345,ok,0.06115251717228781,True,True,0.01311230000010255,263.82421875,263.91796875,0.09375,16.0,6,0.0,0,1,1,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 1, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06115251717228781,0.06115251717228781,0.06115251717228781,0.013836079999873619,0,0.015805600000021514
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_0,ok,"[7, 6, 5, 0, 3, 4, 2, 1]",3400.432646280271,3204.471168142345,ok,0.06115251717228781,True,True,0.013238199999705103,263.91796875,263.953125,0.03515625,16.0,6,0.0,0,2,2,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 2, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06115251717228781,0.06115251717228781,0.06115251717228781,0.013836079999873619,0,0.015805600000021514
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_0,ok,"[7, 6, 5, 0, 3, 4, 2, 1]",3400.432646280271,3204.471168142345,ok,0.06115251717228781,True,True,0.013284899999689515,263.953125,263.96484375,0.01171875,16.0,6,0.0,0,3,3,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 3, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06115251717228781,0.06115251717228781,0.06115251717228781,0.013836079999873619,0,0.015805600000021514
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_0,ok,"[7, 6, 5, 0, 3, 4, 2, 1]",3400.432646280271,3204.471168142345,ok,0.06115251717228781,True,True,0.013739399999849411,263.96484375,263.9765625,0.01171875,16.0,6,0.0,0,4,4,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 0, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06115251717228781,0.06115251717228781,0.06115251717228781,0.013836079999873619,0,0.015805600000021514
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_1,ok,"[7, 0, 6, 5, 1, 3, 4, 2]",3419.4686222142077,3204.471168142345,ok,0.06709295942784163,True,True,0.02104010000039125,263.9765625,264.39453125,0.41796875,16.0,6,0.1,1,0,0,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06709295942784163,0.22479270702072895,0.5751466806531313,0.01935250000005908,0,0.02104010000039125
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_1,ok,"[7, 0, 3, 1, 4, 6, 5, 2]",5208.142139511391,3204.471168142345,ok,0.6252735213500419,True,True,0.019603600000209553,264.39453125,264.3984375,0.00390625,16.0,6,0.1,1,1,1,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 1, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06709295942784163,0.22479270702072895,0.5751466806531313,0.01935250000005908,0,0.02104010000039125
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_1,ok,"[7, 0, 6, 5, 3, 4, 2, 1]",3638.705067870953,3204.471168142345,ok,0.135508755405759,True,True,0.01791289999982837,264.3984375,264.52734375,0.12890625,16.0,6,0.1,1,2,2,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 2, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06709295942784163,0.22479270702072895,0.5751466806531313,0.01935250000005908,0,0.02104010000039125
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_1,ok,"[7, 0, 1, 6, 3, 4, 2, 5]",3924.8129165989403,3204.471168142345,ok,0.22479270702072895,True,True,0.0186809999995603,264.52734375,264.55078125,0.0234375,16.0,6,0.1,1,3,3,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 3, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06709295942784163,0.22479270702072895,0.5751466806531313,0.01935250000005908,0,0.02104010000039125
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_1,ok,"[7, 0, 3, 2, 6, 5, 1, 4]",4404.992060694821,3204.471168142345,ok,0.37463931786548926,True,True,0.019524900000305934,264.55078125,264.55078125,0.0,16.0,6,0.1,1,4,4,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 1, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}",1.0,0.06709295942784163,0.22479270702072895,0.5751466806531313,0.01935250000005908,0,0.02104010000039125
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_2,ok,"[7, 5, 6, 0, 3, 2, 4, 1]",3329.426152617657,3204.471168142345,ok,0.03899394874186033,True,True,0.023211999999602995,264.55078125,264.73828125,0.1875,16.0,6,0.25,2,0,0,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}",1.0,0.037804997216350625,0.04797052961749077,0.29440429161852266,0.024221719999877676,0,0.023211999999602995
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_2,ok,"[7, 6, 5, 0, 3, 2, 4, 1]",3325.6161917338422,3204.471168142345,ok,0.037804997216350625,True,True,0.02244830000017828,264.73828125,264.73828125,0.0,16.0,6,0.25,2,1,1,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 1, ""tau"": 16.0, ""valid_route"": true}",1.0,0.037804997216350625,0.04797052961749077,0.29440429161852266,0.024221719999877676,0,0.023211999999602995
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_2,ok,"[7, 0, 3, 2, 1, 4, 6, 5]",4298.662389824394,3204.471168142345,ok,0.3414576584617423,True,True,0.027168499999788764,264.73828125,264.75390625,0.015625,16.0,6,0.25,2,2,2,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 2, ""tau"": 16.0, ""valid_route"": true}",1.0,0.037804997216350625,0.04797052961749077,0.29440429161852266,0.024221719999877676,0,0.023211999999602995
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_2,ok,"[7, 0, 1, 4, 2, 3, 6, 5]",3358.1913472221127,3204.471168142345,ok,0.04797052961749077,True,True,0.025548499999786145,264.75390625,264.75390625,0.0,16.0,6,0.25,2,3,3,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 3, ""tau"": 16.0, ""valid_route"": true}",1.0,0.037804997216350625,0.04797052961749077,0.29440429161852266,0.024221719999877676,0,0.023211999999602995
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_2,ok,"[7, 5, 1, 3, 4, 2, 0, 6]",3544.7566027587836,3204.471168142345,ok,0.1061908242456444,True,True,0.022731300000032206,264.75390625,264.76171875,0.0078125,16.0,6,0.25,2,4,4,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 2, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}",1.0,0.037804997216350625,0.04797052961749077,0.29440429161852266,0.024221719999877676,0,0.023211999999602995
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_3,ok,"[7, 0, 3, 4, 2, 1, 5, 6]",3279.287622688774,3204.471168142345,ok,0.02334751995593719,True,True,0.026765500000237807,264.76171875,264.9453125,0.18359375,16.0,6,0.5,3,0,0,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 3, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.016103350755381364,0.021898686115826023,0.02702000000008411,0,0.026765500000237807
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_3,ok,"[7, 5, 6, 1, 3, 4, 2, 0]",3256.073891348448,3204.471168142345,ok,0.016103350755381364,True,True,0.02722319999975298,264.9453125,264.94921875,0.00390625,16.0,6,0.5,3,1,1,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 3, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 1, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.016103350755381364,0.021898686115826023,0.02702000000008411,0,0.026765500000237807
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_3,ok,"[7, 0, 3, 2, 4, 1, 5, 6]",3204.471168142345,3204.471168142345,ok,0.0,True,True,0.027554400000099122,264.94921875,264.984375,0.03515625,16.0,6,0.5,3,2,2,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 3, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 2, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.016103350755381364,0.021898686115826023,0.02702000000008411,0,0.026765500000237807
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_3,ok,"[7, 0, 2, 4, 3, 1, 5, 6]",3212.316103695901,3204.471168142345,ok,0.0024481217467478755,True,True,0.027100400000108493,264.984375,265.10546875,0.12109375,16.0,6,0.5,3,3,3,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 3, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 3, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.016103350755381364,0.021898686115826023,0.02702000000008411,0,0.026765500000237807
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_3,ok,"[7, 5, 6, 1, 3, 4, 2, 0]",3256.073891348448,3204.471168142345,ok,0.016103350755381364,True,True,0.02645650000022215,265.10546875,265.10546875,0.0,16.0,6,0.5,3,4,4,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 3, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.016103350755381364,0.021898686115826023,0.02702000000008411,0,0.026765500000237807
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_4,ok,"[7, 6, 5, 1, 3, 4, 2, 0]",3212.3161036959013,3204.471168142345,ok,0.0024481217467480173,True,True,0.030432699999892066,265.10546875,265.16015625,0.0546875,16.0,6,0.75,4,0,0,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 4, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0024481217467478755,0.013372304953654691,0.030745399999887013,0,0.030432699999892066
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_4,ok,"[7, 0, 3, 2, 4, 1, 5, 6]",3204.471168142345,3204.471168142345,ok,0.0,True,True,0.03066739999985657,265.16015625,265.1953125,0.03515625,16.0,6,0.75,4,1,1,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 4, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 1, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0024481217467478755,0.013372304953654691,0.030745399999887013,0,0.030432699999892066
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_4,ok,"[7, 0, 3, 2, 4, 1, 5, 6]",3204.471168142345,3204.471168142345,ok,0.0,True,True,0.031037599999763188,265.1953125,265.32421875,0.12890625,16.0,6,0.75,4,2,2,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 4, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 2, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0024481217467478755,0.013372304953654691,0.030745399999887013,0,0.030432699999892066
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_4,ok,"[7, 0, 2, 4, 3, 1, 5, 6]",3212.316103695901,3204.471168142345,ok,0.0024481217467478755,True,True,0.03153139999994892,265.32421875,265.39453125,0.0703125,16.0,6,0.75,4,3,3,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 4, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 3, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0024481217467478755,0.013372304953654691,0.030745399999887013,0,0.030432699999892066
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_4,ok,"[7, 5, 6, 1, 3, 4, 2, 0]",3256.073891348448,3204.471168142345,ok,0.016103350755381364,True,True,0.030057899999974325,265.39453125,265.421875,0.02734375,16.0,6,0.75,4,4,4,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 4, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0024481217467478755,0.013372304953654691,0.030745399999887013,0,0.030432699999892066
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_6,ok,"[7, 0, 3, 2, 4, 1, 5, 6]",3204.471168142345,3204.471168142345,ok,0.0,True,True,0.07014259999959904,265.421875,265.55078125,0.12890625,16.0,6,1.0,6,0,0,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 6, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0,0.0,0.0413011199999346,0,0.07014259999959904
layer_ablation,layer_ablation_euclidean_n8_seed0,euclidean,8,0,,tn_n_layers_6,ok,"[7, 0, 3, 2, 4, 1, 5, 6]",3204.471168142345,3204.471168142345,ok,0.0,True,True,0.03386000000000422,265.55078125,265.55078125,0.0,16.0,6,1.0,6,1,1,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[636.9616873214543, 269.7867137638703], [40.97352393619469, 16.527635528529096], [813.2702392002724, 912.7555772777217], [606.6357757671799, 729.4965609839984], [543.6249914654229, 935.0724237877682], [815.8535541215322, 2.738500170148095], [857.4042765875694, 33.58557530546435], [729.655446429944, 175.65562060255903]], ""scale"": 1000.0, ""seed"": 0, ""symmetric"": true}, ""n_layers"": 6, ""normalization_factor"": 1183.0751201760934, ""normalize"": true, ""seed"": 1, ""tau"": 16.0, ""valid_route"": true}",1.0,0.0,0.0,0.0,0.0413011199999346,0,0.07014259999959904
